(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Vorläufig;;;;;;;;;;;;;;;
Stand:;24.02.2025;04:08;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;PIRATEN;10;2;219;0,127983;496;0,309136;-55,846774;-0,181154;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Volt;11;2;825;0,482126;379;0,236215;117,6781;0,245911;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;PdH;12;1;487;0,284865;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;PdH;12;2;205;0,119801;175;0,10907;17,142857;0,010731;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;MLPD;13;2;72;0,042076;87;0,054224;-17,241379;-0,012147;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;307;0,179409;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;BSW;15;1;10898;6,374665;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;BSW;15;2;14696;8,588276;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;dieBasis;16;1;;;3145;1,962669;;-1,962669;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;dieBasis;16;2;;;2403;1,497691;;-1,497691;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Bündnis C;17;2;;;186;0,115926;;-0,115926;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Team Todenhöfer;18;2;;;373;0,232476;;-0,232476;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;ÖDP;19;1;;;480;0,299549;;-0,299549;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;ÖDP;19;2;;;278;0,173266;;-0,173266;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Verjüngungsforschung;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;Partei;Verjüngungsforschung;20;2;;;897;0,559063;;-0,559063;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;System-Gruppe;Übrige;1000;1;;;519;0,323887;;-0,323887;;AfD
BT;23.02.2025;Wahlkreis;153;Leipzig-Land;LAND;14;System-Gruppe;Übrige;1000;2;;;1020;0,635724;;-0,635724;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Wahlberechtigte;-4;;192750;;197004;;-2,159347;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Wählende;-3;;157183;81,547601;149341;75,806075;5,25107;5,741526;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Ungültige;-2;1;1473;0,937124;1904;1,274935;-22,636555;-0,33781;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Ungültige;-2;2;945;0,60121;1747;1,169806;-45,90727;-0,568596;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Gültige;-1;1;155710;99,062876;147437;98,725065;5,61121;0,33781;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Gültige;-1;2;156238;99,39879;147594;98,830194;5,856607;0,568596;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;AfD;1;1;70576;45,325284;45705;30,999681;54,416366;14,325603;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;AfD;1;2;68155;43,62255;43940;29,770858;55,10924;13,851692;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;SPD;2;1;11412;7,329009;22771;15,444563;-49,883624;-8,115554;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;SPD;2;2;11025;7,056542;26045;17,646381;-57,669418;-10,589839;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;CDU;3;1;37049;23,793591;32924;22,330894;12,528854;1,462697;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;CDU;3;2;31182;19,958013;25912;17,556269;20,338067;2,401744;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;FDP;4;1;8223;5,280971;13727;9,310417;-40,096161;-4,029446;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;FDP;4;2;5919;3,788451;17212;11,661721;-65,611201;-7,87327;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Die Linke;5;1;14696;9,438058;10344;7,015878;42,072699;2,42218;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Die Linke;5;2;12236;7,831641;10725;7,266556;14,088578;0,565086;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;GRÜNE;6;1;6530;4,193693;7590;5,147962;-13,965744;-0,954268;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;GRÜNE;6;2;7129;4,56291;8872;6,011084;-19,646078;-1,448174;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;FREIE WÄHLER;7;1;5607;3,600925;7271;4,931598;-22,885435;-1,330673;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;FREIE WÄHLER;7;2;2327;1,489394;4312;2,921528;-46,034323;-1,432134;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Tierschutzpartei;8;2;1826;1,16873;2634;1,784625;-30,675778;-0,615896;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Die PARTEI;9;1;;;3149;2,135828;;-2,135828;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Die PARTEI;9;2;674;0,431393;1754;1,188395;-61,573546;-0,757002;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;PIRATEN;10;2;248;0,158732;581;0,393647;-57,314974;-0,234915;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Volt;11;2;825;0,528041;340;0,230362;142,647059;0,297679;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;PdH;12;2;111;0,071045;187;0,126699;-40,641711;-0,055653;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;MLPD;13;2;53;0,033923;77;0,05217;-31,168831;-0,018248;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;1617;1,038469;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;663;0,424353;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;BSW;15;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;BSW;15;2;13865;8,874282;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;dieBasis;16;1;;;2769;1,87809;;-1,87809;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;dieBasis;16;2;;;2341;1,586108;;-1,586108;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Bündnis C;17;2;;;188;0,127376;;-0,127376;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Team Todenhöfer;18;2;;;321;0,217489;;-0,217489;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;ÖDP;19;1;;;943;0,639595;;-0,639595;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;ÖDP;19;2;;;405;0,274401;;-0,274401;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Verjüngungsforschung;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;Partei;Verjüngungsforschung;20;2;;;713;0,483082;;-0,483082;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Übrige;1000;1;;;244;0,165494;;-0,165494;;AfD
BT;23.02.2025;Wahlkreis;154;Meißen;LAND;14;System-Gruppe;Übrige;1000;2;;;1035;0,701248;;-0,701248;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Wahlberechtigte;-4;;200548;;206895;;-3,06774;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Wählende;-3;;161811;80,684425;159233;76,963194;1,619011;3,721231;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Ungültige;-2;1;1596;0,986336;2098;1,317566;-23,92755;-0,33123;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Ungültige;-2;2;1181;0,729864;2145;1,347083;-44,941725;-0,617219;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Gültige;-1;1;160215;99,013664;157135;98,682434;1,960098;0,33123;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Gültige;-1;2;160630;99,270136;157088;98,652917;2,254787;0,617219;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;AfD;1;1;77339;48,272009;52492;33,40567;47,334832;14,866339;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;AfD;1;2;73914;46,015066;50050;31,861122;47,68032;14,153943;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;SPD;2;1;11385;7,106076;21006;13,368123;-45,8012;-6,262047;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;SPD;2;2;10375;6,458943;26674;16,980291;-61,104446;-10,521348;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;CDU;3;1;38642;24,11884;40929;26,04703;-5,587725;-1,928189;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;CDU;3;2;32190;20,039843;29213;18,596583;10,190669;1,44326;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;FDP;4;1;4199;2,620853;12634;8,04022;-66,764287;-5,419367;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;FDP;4;2;5002;3,113989;17187;10,941001;-70,896608;-7,827013;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Die Linke;5;1;15655;9,771245;14134;8,994813;10,761285;0,776432;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Die Linke;5;2;12469;7,76256;12272;7,812182;1,60528;-0,049622;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;GRÜNE;6;1;3483;2,173954;4090;2,602857;-14,841076;-0,428904;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;GRÜNE;6;2;4691;2,920376;6247;3,976752;-24,907956;-1,056376;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;FREIE WÄHLER;7;1;8049;5,023874;5341;3,398988;50,702116;1,624886;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;FREIE WÄHLER;7;2;3056;1,902509;4157;2,646287;-26,485446;-0,743779;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Tierschutzpartei;8;2;1922;1,196539;2951;1,878565;-34,869536;-0,682026;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Die PARTEI;9;1;;;3398;2,162472;;-2,162472;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Die PARTEI;9;2;799;0,497416;2104;1,339377;-62,024715;-0,84196;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;PIRATEN;10;2;237;0,147544;542;0,34503;-56,273063;-0,197485;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Volt;11;2;472;0,293843;320;0,203707;47,5;0,090136;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;PdH;12;2;113;0,070348;171;0,108856;-33,918129;-0,038508;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;MLPD;13;2;53;0,032995;69;0,043924;-23,188406;-0,010929;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;1463;0,913148;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;642;0,399676;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;BSW;15;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;BSW;15;2;14695;9,148353;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;dieBasis;16;1;;;2644;1,68263;;-1,68263;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;dieBasis;16;2;;;2296;1,461601;;-1,461601;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Bündnis C;17;2;;;256;0,162966;;-0,162966;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Team Todenhöfer;18;2;;;330;0,210073;;-0,210073;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;ÖDP;19;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;ÖDP;19;2;;;251;0,159783;;-0,159783;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Verjüngungsforschung;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;Partei;Verjüngungsforschung;20;2;;;957;0,609213;;-0,609213;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Übrige;1000;1;;;467;0,297197;;-0,297197;;AfD
BT;23.02.2025;Wahlkreis;155;Bautzen I;LAND;14;System-Gruppe;Übrige;1000;2;;;1041;0,662686;;-0,662686;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Wahlberechtigte;-4;;196271;;204105;;-3,838221;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Wählende;-3;;155052;78,998935;153057;74,989344;1,303436;4,009591;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Ungültige;-2;1;1280;0,825529;2234;1,459587;-42,703671;-0,634057;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Ungültige;-2;2;1118;0,721048;2064;1,348517;-45,833333;-0,627469;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Gültige;-1;1;153772;99,174471;150823;98,540413;1,955272;0,634057;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Gültige;-1;2;153934;99,278952;150993;98,651483;1,947772;0,627469;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;AfD;1;1;75145;48,867804;53970;35,783667;39,23476;13,084137;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;AfD;1;2;71854;46,678447;49123;32,533296;46,27364;14,14515;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;SPD;2;1;9626;6,259917;18928;12,54981;-49,144125;-6,289893;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;SPD;2;2;9814;6,37546;25441;16,849125;-61,424472;-10,473666;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;CDU;3;1;37197;24,189709;39299;26,056371;-5,348737;-1,866661;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;CDU;3;2;30406;19,752621;27630;18,298862;10,04705;1,45376;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;FDP;4;1;2951;1,919075;11222;7,44051;-73,70344;-5,521435;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;FDP;4;2;4484;2,912937;15039;9,960064;-70,184188;-7,047128;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Die Linke;5;1;9795;6,36982;11835;7,846946;-17,237009;-1,477126;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Die Linke;5;2;11900;7,730586;11327;7,501672;5,058709;0,228914;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;GRÜNE;6;1;4659;3,02981;6182;4,098844;-24,63604;-1,069034;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;GRÜNE;6;2;5159;3,351436;7358;4,873074;-29,885839;-1,521637;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;FREIE WÄHLER;7;1;3587;2,332674;4588;3,041976;-21,817786;-0,709302;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;FREIE WÄHLER;7;2;2354;1,529227;3645;2,414019;-35,418381;-0,884792;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Tierschutzpartei;8;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Tierschutzpartei;8;2;1960;1,273273;3259;2,158378;-39,858852;-0,885105;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Die PARTEI;9;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Die PARTEI;9;2;678;0,440449;1428;0,945739;-52,521008;-0,505291;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;PIRATEN;10;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;PIRATEN;10;2;249;0,161758;540;0,357632;-53,888889;-0,195875;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Volt;11;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Volt;11;2;440;0,285837;338;0,223851;30,177515;0,061985;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;PdH;12;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;PdH;12;2;139;0,090298;185;0,122522;-24,864865;-0,032224;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;MLPD;13;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;MLPD;13;2;62;0,040277;106;0,070202;-41,509434;-0,029925;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;1;980;0,637307;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;BÜNDNIS DEUTSCHLAND;14;2;613;0,398223;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;BSW;15;1;9832;6,393882;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;BSW;15;2;13822;8,979173;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;dieBasis;16;1;;;4115;2,728364;;-2,728364;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;dieBasis;16;2;;;2583;1,710675;;-1,710675;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Bündnis C;17;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Bündnis C;17;2;;;456;0,302001;;-0,302001;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Team Todenhöfer;18;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Team Todenhöfer;18;2;;;331;0,219215;;-0,219215;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;ÖDP;19;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;ÖDP;19;2;;;177;0,117224;;-0,117224;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Verjüngungsforschung;20;1;;;;;;;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;Partei;Verjüngungsforschung;20;2;;;1045;0,692085;;-0,692085;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Übrige;1000;1;;;684;0,453512;;-0,453512;;AfD
BT;23.02.2025;Wahlkreis;156;Görlitz;LAND;14;System-Gruppe;Übrige;1000;2;;;982;0,650361;;-0,650361;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;System-Gruppe;Wahlberechtigte;-4;;195873;;199703;;-1,917848;;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;System-Gruppe;Wählende;-3;;160400;81,889796;154159;77,194133;4,048418;4,695663;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;System-Gruppe;Ungültige;-2;1;1664;1,037406;2120;1,375204;-21,509434;-0,337797;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;System-Gruppe;Ungültige;-2;2;983;0,612843;2005;1,300605;-50,972569;-0,687762;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;System-Gruppe;Gültige;-1;1;158736;98,962594;152039;98,624796;4,404791;0,337797;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;System-Gruppe;Gültige;-1;2;159417;99,387157;152154;98,699395;4,773453;0,687762;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;AfD;1;1;77899;49,074564;50203;33,019817;55,168018;16,054747;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;AfD;1;2;74174;46,528287;48580;31,928178;52,684232;14,600109;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;SPD;2;1;12765;8,041654;17505;11,513493;-27,077978;-3,471839;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;SPD;2;2;9505;5,96235;23545;15,474454;-59,630495;-9,512103;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;CDU;3;1;35961;22,654596;29176;19,189813;23,255415;3,464783;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;CDU;3;2;30820;19,332944;26028;17,106353;18,410942;2,226592;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;FDP;4;1;4477;2,820406;12920;8,49782;-65,348297;-5,677413;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;FDP;4;2;5170;3,243067;17814;11,707875;-70,977883;-8,464808;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;Die Linke;5;1;14522;9,148523;15215;10,007301;-4,554716;-0,858777;;AfD
BT;23.02.2025;Wahlkreis;157;Sächsische Schweiz-Osterzgebirge;LAND;14;Partei;Die Linke;5;2;11716;7,349279;11653;7,658688;0,540633;-0,309409;;AfD
